"di_id","year","direction","flow_type","flow_name","value"
"QA",2012,"out","official","dfis-out",0
"QA",2012,"out","official","oda-out",0
"QA",2012,"out","official","oofs-out",0
"QA",2012,"out","private","pda-out",0
"QA",2012,"out","private","remittances-devcountries",6043970239.64892
"RO",2012,"in","official","oda-capital-repay",0
"RO",2012,"in","official","oda-interest",0
"RO",2012,"in","official","oofs-capital-repay",0
"RO",2012,"in","official","oofs-interest",0
"RO",2012,"out","commercial","fdi-devcountries",0
"RO",2012,"out","official","dfis-out",0
"RO",2012,"out","official","oda-out",128969574.281123
"RO",2012,"out","official","oofs-out",0
"RO",2012,"out","private","pda-out",0
"RO",2012,"out","private","remittances-devcountries",124941766.727831
"RU",2012,"in","official","oda-capital-repay",0
"RU",2012,"in","official","oda-interest",0
"RU",2012,"in","official","oofs-capital-repay",0
"RU",2012,"in","official","oofs-interest",0
"RU",2012,"out","commercial","fdi-devcountries",0
"RU",2012,"out","official","dfis-out",0
"RU",2012,"out","official","oda-out",284596400.301035
"RU",2012,"out","official","oofs-out",0
"RU",2012,"out","private","pda-out",0
"RU",2012,"out","private","remittances-devcountries",6822672999.8119
"SA",2012,"in","official","oda-capital-repay",114795450.384946
"SA",2012,"in","official","oda-interest",0
"SA",2012,"in","official","oofs-capital-repay",0
"SA",2012,"in","official","oofs-interest",0
"SA",2012,"out","commercial","fdi-devcountries",0
"SA",2012,"out","official","dfis-out",0
"SA",2012,"out","official","oda-out",1200603917.37439
"SA",2012,"out","official","oofs-out",0
"SA",2012,"out","private","pda-out",0
"SA",2012,"out","private","remittances-devcountries",23006779185.5905
"SE",2012,"in","official","oda-capital-repay",6633146.52326864
"SE",2012,"in","official","oda-interest",0
"SE",2012,"in","official","oofs-capital-repay",82207244.8556364
"SE",2012,"in","official","oofs-interest",5008530.68698584
"SE",2012,"out","commercial","fdi-devcountries",0
"SE",2012,"out","official","dfis-out",46554924.0629309
"SE",2012,"out","official","oda-out",4417549319.01741
"SE",2012,"out","official","oofs-out",41431912.6745282
"SE",2012,"out","private","pda-out",0
"SE",2012,"out","private","remittances-devcountries",1102426017.9818
"SI",2012,"in","official","oda-capital-repay",0
"SI",2012,"in","official","oda-interest",0
"SI",2012,"in","official","oofs-capital-repay",0
"SI",2012,"in","official","oofs-interest",0
"SI",2012,"out","commercial","fdi-devcountries",83623502.8689529
"SI",2012,"out","official","dfis-out",0
"SI",2012,"out","official","oda-out",51387885.5650408
"SI",2012,"out","official","oofs-out",0
"SI",2012,"out","private","pda-out",0
"SI",2012,"out","private","remittances-devcountries",103700452.454885
"SK",2012,"in","official","oda-capital-repay",0
"SK",2012,"in","official","oda-interest",0
"SK",2012,"in","official","oofs-capital-repay",0
"SK",2012,"in","official","oofs-interest",0
"SK",2012,"out","commercial","fdi-devcountries",0
"SK",2012,"out","official","dfis-out",0
"SK",2012,"out","official","oda-out",69031632.2202689
"SK",2012,"out","official","oofs-out",0
"SK",2012,"out","private","pda-out",0
"SK",2012,"out","private","remittances-devcountries",28007432.1545291
"TW",2012,"in","official","oda-capital-repay",0
"TW",2012,"in","official","oda-interest",0
"TW",2012,"in","official","oofs-capital-repay",0
"TW",2012,"in","official","oofs-interest",0
"TW",2012,"out","commercial","fdi-devcountries",0
"TW",2012,"out","official","dfis-out",0
"TW",2012,"out","official","oda-out",275770208.551668
"TW",2012,"out","official","oofs-out",0
"TW",2012,"out","private","pda-out",0
"TW",2012,"out","private","remittances-devcountries",0
"US",2012,"in","official","oda-capital-repay",750063424.015481
"US",2012,"in","official","oda-interest",200165818.01415
"US",2012,"in","official","oofs-capital-repay",1020158900.00725
"US",2012,"in","official","oofs-interest",623167187.942062
"US",2012,"out","commercial","fdi-devcountries",48085511532.6412
"US",2012,"out","official","dfis-out",252921482.600834
"US",2012,"out","official","oda-out",32771250427.9386
"US",2012,"out","official","oofs-out",3606209838.33159
"US",2012,"out","private","pda-out",0
"US",2012,"out","private","remittances-devcountries",107818639712.447
"AE",2011,"in","official","oda-capital-repay",69218399.7752945
"AE",2011,"in","official","oda-interest",0
"AE",2011,"in","official","oofs-capital-repay",0
"AE",2011,"in","official","oofs-interest",0
"AE",2011,"out","commercial","fdi-devcountries",0
"AE",2011,"out","official","dfis-out",0
"AE",2011,"out","official","oda-out",704584890.091204
"AE",2011,"out","official","oofs-out",21730328.829712
"AE",2011,"out","private","pda-out",0
"AE",2011,"out","private","remittances-devcountries",16073881925.5157
"AT",2011,"in","official","oda-capital-repay",3701933.07784642
"AT",2011,"in","official","oda-interest",85101.90983555
"AT",2011,"in","official","oofs-capital-repay",153225988.658908
"AT",2011,"in","official","oofs-interest",43589198.2177687
"AT",2011,"out","commercial","fdi-devcountries",0
"AT",2011,"out","official","dfis-out",69220546.0137835
"AT",2011,"out","official","oda-out",949499028.417198
"AT",2011,"out","official","oofs-out",205393459.3881
"AT",2011,"out","private","pda-out",0
"AT",2011,"out","private","remittances-devcountries",2534722023.29159
"AU",2011,"in","official","oda-capital-repay",0
"AU",2011,"in","official","oda-interest",9322022.5643133
"AU",2011,"in","official","oofs-capital-repay",0
"AU",2011,"in","official","oofs-interest",0
"AU",2011,"out","commercial","fdi-devcountries",2575389137.89237
"AU",2011,"out","official","dfis-out",0
"AU",2011,"out","official","oda-out",3643199957.32881
"AU",2011,"out","official","oofs-out",191361016.922174
"AU",2011,"out","private","pda-out",0
"AU",2011,"out","private","remittances-devcountries",5940993893.10418
"BE",2011,"in","official","oda-capital-repay",31127931.5202569
"BE",2011,"in","official","oda-interest",2535608.5697101
"BE",2011,"in","official","oofs-capital-repay",21260744.2243126
"BE",2011,"in","official","oofs-interest",0
"BE",2011,"out","commercial","fdi-devcountries",0
"BE",2011,"out","official","dfis-out",101625773.747273
"BE",2011,"out","official","oda-out",2517600744.37456
"BE",2011,"out","official","oofs-out",8841266.72333127
"BE",2011,"out","private","pda-out",0
"BE",2011,"out","private","remittances-devcountries",947666187.244202
"BG",2011,"in","official","oda-capital-repay",0
"BG",2011,"in","official","oda-interest",0
"BG",2011,"in","official","oofs-capital-repay",0
"BG",2011,"in","official","oofs-interest",0
"BG",2011,"out","commercial","fdi-devcountries",0
"BG",2011,"out","official","dfis-out",0
"BG",2011,"out","official","oda-out",42828271.2114098
"BG",2011,"out","official","oofs-out",0
"BG",2011,"out","private","pda-out",0
"BG",2011,"out","private","remittances-devcountries",20059938.2065393
"CA",2011,"in","official","oda-capital-repay",37890101.1053007
"CA",2011,"in","official","oda-interest",1845928.00256593
"CA",2011,"in","official","oofs-capital-repay",8241631337.98259
"CA",2011,"in","official","oofs-interest",855951957.084553
"CA",2011,"out","commercial","fdi-devcountries",0
"CA",2011,"out","official","dfis-out",0
"CA",2011,"out","official","oda-out",4457511317.42423
"CA",2011,"out","official","oofs-out",8511663077.76146
"CA",2011,"out","private","pda-out",1124890247.12805
"CA",2011,"out","private","remittances-devcountries",12012261347.5875
"CH",2011,"in","official","oda-capital-repay",25415763.5966753
"CH",2011,"in","official","oda-interest",0
"CH",2011,"in","official","oofs-capital-repay",0
"CH",2011,"in","official","oofs-interest",0
"CH",2011,"out","commercial","fdi-devcountries",0
"CH",2011,"out","official","dfis-out",37701255.7125782
"CH",2011,"out","official","oda-out",2806415852.14947
"CH",2011,"out","official","oofs-out",0
"CH",2011,"out","private","pda-out",0
"CH",2011,"out","private","remittances-devcountries",853544094.78662
"CY",2011,"in","official","oda-capital-repay",0
"CY",2011,"in","official","oda-interest",0
"CY",2011,"in","official","oofs-capital-repay",0
"CY",2011,"in","official","oofs-interest",0
"CY",2011,"out","commercial","fdi-devcountries",0
"CY",2011,"out","official","dfis-out",0
"CY",2011,"out","official","oda-out",30569561.6989319
"CY",2011,"out","official","oofs-out",0
"CY",2011,"out","private","pda-out",0
"CY",2011,"out","private","remittances-devcountries",145982099.097606
"CZ",2011,"in","official","oda-capital-repay",0
"CZ",2011,"in","official","oda-interest",0
"CZ",2011,"in","official","oofs-capital-repay",0
"CZ",2011,"in","official","oofs-interest",0
"CZ",2011,"out","commercial","fdi-devcountries",0
"CZ",2011,"out","official","dfis-out",0
"CZ",2011,"out","official","oda-out",191521936.832379
"CZ",2011,"out","official","oofs-out",0
"CZ",2011,"out","private","pda-out",0
"CZ",2011,"out","private","remittances-devcountries",89781219.8915484
"DE",2011,"in","official","oda-capital-repay",1137157695.10726
"DE",2011,"in","official","oda-interest",276899880.168454
"DE",2011,"in","official","oofs-capital-repay",1564001407.91386
"DE",2011,"in","official","oofs-interest",530160082.815557
"DE",2011,"out","commercial","fdi-devcountries",21138895571.7183
"DE",2011,"out","official","dfis-out",0
"DE",2011,"out","official","oda-out",13377707233.3834
"DE",2011,"out","official","oofs-out",1270941457.91587
"DE",2011,"out","private","pda-out",0
"DE",2011,"out","private","remittances-devcountries",6097499211.27173
"DK",2011,"in","official","oda-capital-repay",58834948.3028266
"DK",2011,"in","official","oda-interest",0
"DK",2011,"in","official","oofs-capital-repay",29709911.2233694
"DK",2011,"in","official","oofs-interest",7611840.30772775
"DK",2011,"out","commercial","fdi-devcountries",0
"DK",2011,"out","official","dfis-out",64217146.4216889
"DK",2011,"out","official","oda-out",2544185573.14462
"DK",2011,"out","official","oofs-out",38618646.3719461
"DK",2011,"out","private","pda-out",0
"DK",2011,"out","private","remittances-devcountries",867495987.088101
"EE",2011,"in","official","oda-capital-repay",0
"EE",2011,"in","official","oda-interest",0
"EE",2011,"in","official","oofs-capital-repay",0
"EE",2011,"in","official","oofs-interest",0
"EE",2011,"out","commercial","fdi-devcountries",26469669.9525121
"EE",2011,"out","official","dfis-out",0
"EE",2011,"out","official","oda-out",21243660.8087693
"EE",2011,"out","official","oofs-out",0
"EE",2011,"out","private","pda-out",0
"EE",2011,"out","private","remittances-devcountries",20229264.9020223
"ES",2011,"in","official","oda-capital-repay",238188109.904307
"ES",2011,"in","official","oda-interest",44433875.18323
"ES",2011,"out","commercial","fdi-devcountries",0
"ES",2011,"out","official","dfis-out",178157548.429336
"ES",2011,"out","official","oda-out",3603796567.35176
"ES",2011,"out","official","oofs-out",3292292.56339512
"ES",2011,"out","private","pda-out",0
"ES",2011,"out","private","remittances-devcountries",7744969582.3264
"FI",2011,"in","official","oda-capital-repay",17185799.0655719
"FI",2011,"in","official","oda-interest",17168.6304351368
"FI",2011,"in","official","oofs-capital-repay",25529753.4570484
"FI",2011,"in","official","oofs-interest",7030554.16318851
"FI",2011,"out","commercial","fdi-devcountries",0
"FI",2011,"out","official","dfis-out",12769863.7066347
"FI",2011,"out","official","oda-out",1224174855.91656
"FI",2011,"out","official","oofs-out",964130195.030758
"FI",2011,"out","private","pda-out",0
"FI",2011,"out","private","remittances-devcountries",151931109.063104
"FR",2011,"in","official","oda-capital-repay",877137943.404462
"FR",2011,"in","official","oda-interest",269721282.206432
"FR",2011,"in","official","oofs-capital-repay",334916537.706793
"FR",2011,"in","official","oofs-interest",307326613.521939
"FR",2011,"out","commercial","fdi-devcountries",7566573981.91372
"FR",2011,"out","official","dfis-out",676212031.505687
"FR",2011,"out","official","oda-out",11939217146.918
"FR",2011,"out","official","oofs-out",1056819805.76662
"FR",2011,"out","private","pda-out",0
"FR",2011,"out","private","remittances-devcountries",6930535551.2226
"GB",2011,"in","official","oda-capital-repay",346565315.937305
"GB",2011,"in","official","oda-interest",0
"GB",2011,"in","official","oofs-capital-repay",60577044.5811432
"GB",2011,"in","official","oofs-interest",0
"GB",2011,"out","commercial","fdi-devcountries",0
"GB",2011,"out","official","dfis-out",0
"GB",2011,"out","official","oda-out",14401018808.6352
"GB",2011,"out","official","oofs-out",20209282.4005189
"GB",2011,"out","private","pda-out",0
"GB",2011,"out","private","remittances-devcountries",14539464947.4497
"GR",2011,"in","official","oda-capital-repay",0
"GR",2011,"in","official","oda-interest",0
"GR",2011,"in","official","oofs-capital-repay",0
"GR",2011,"in","official","oofs-interest",0
"GR",2011,"out","commercial","fdi-devcountries",0
"GR",2011,"out","official","dfis-out",0
"GR",2011,"out","official","oda-out",317021664.924794
"GR",2011,"out","official","oofs-out",0
"GR",2011,"out","private","pda-out",0
"GR",2011,"out","private","remittances-devcountries",756535571.791727
"HR",2011,"in","official","oda-capital-repay",0
"HR",2011,"in","official","oda-interest",0
"HR",2011,"in","official","oofs-capital-repay",0
"HR",2011,"in","official","oofs-interest",0
"HR",2011,"out","commercial","fdi-devcountries",0
"HR",2011,"out","official","dfis-out",0
"HR",2011,"out","official","oda-out",0
"HR",2011,"out","official","oofs-out",0
"HR",2011,"out","private","pda-out",0
"HR",2011,"out","private","remittances-devcountries",571637591.7002
"HU",2011,"in","official","oda-capital-repay",0
"HU",2011,"in","official","oda-interest",0
"HU",2011,"in","official","oofs-capital-repay",0
"HU",2011,"in","official","oofs-interest",0
"HU",2011,"out","commercial","fdi-devcountries",81196120.6994003
"HU",2011,"out","official","dfis-out",0
"HU",2011,"out","official","oda-out",112101268.715831
"HU",2011,"out","official","oofs-out",0
"HU",2011,"out","private","pda-out",0
"HU",2011,"out","private","remittances-devcountries",61163410.5557331
"IE",2011,"in","official","oda-capital-repay",0
"IE",2011,"in","official","oda-interest",0
"IE",2011,"in","official","oofs-capital-repay",0
"IE",2011,"in","official","oofs-interest",0
"IE",2011,"out","commercial","fdi-devcountries",0
"IE",2011,"out","official","dfis-out",0
"IE",2011,"out","official","oda-out",765817242.116516
"IE",2011,"out","official","oofs-out",0
"IE",2011,"out","private","pda-out",0
"IE",2011,"out","private","remittances-devcountries",862420715.273673
"IL",2011,"in","official","oda-capital-repay",0
"IL",2011,"in","official","oda-interest",0
"IL",2011,"in","official","oofs-capital-repay",0
"IL",2011,"in","official","oofs-interest",0
"IL",2011,"out","commercial","fdi-devcountries",0
"IL",2011,"out","official","dfis-out",0
"IL",2011,"out","official","oda-out",208966109.71534
"IL",2011,"out","official","oofs-out",0
"IL",2011,"out","private","pda-out",0
"IL",2011,"out","private","remittances-devcountries",1981720431.4406
"IS",2011,"in","official","oda-capital-repay",0
"IS",2011,"in","official","oda-interest",0
"IS",2011,"in","official","oofs-capital-repay",0
"IS",2011,"in","official","oofs-interest",0
"IS",2011,"out","commercial","fdi-devcountries",0
